model_name,model_parameters,lecture_title,lecture_topic,system_prompt_id,dialog_id,f1,precision,recall,claim_recall,context_precision,context_utilization,hallucination,faithfulness,noise_sensitivity,self_knowledge,version
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt2,dialog0043,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt2,dialog0044,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt2,dialog0045,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое autograd?,prompt2,dialog0046,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt2,dialog0047,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Keras?,prompt2,dialog0048,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое over-fitting?,prompt2,dialog0049,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое SGD?,prompt2,dialog0050,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt2,dialog0051,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Adam?,prompt2,dialog0052,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое learning rate?,prompt2,dialog0053,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt2,dialog0054,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое RMSProp?,prompt2,dialog0055,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt2,dialog0056,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt2,dialog0057,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt2,dialog0058,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt2,dialog0059,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt2,dialog0060,47.6,46.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt5,dialog0121,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt5,dialog0122,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt5,dialog0123,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt5,dialog0124,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt5,dialog0125,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt5,dialog0126,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt5,dialog0127,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt5,dialog0128,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt5,dialog0129,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt5,dialog0130,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt5,dialog0131,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt5,dialog0132,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt5,dialog0133,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt5,dialog0134,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt5,dialog0135,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое autograd?,prompt5,dialog0136,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt5,dialog0137,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Keras?,prompt5,dialog0138,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое over-fitting?,prompt5,dialog0139,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое SGD?,prompt5,dialog0140,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt5,dialog0141,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Adam?,prompt5,dialog0142,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое learning rate?,prompt5,dialog0143,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt5,dialog0144,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое RMSProp?,prompt5,dialog0145,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt5,dialog0146,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt5,dialog0147,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt5,dialog0148,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt5,dialog0149,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt5,dialog0150,49.3,51.8,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt12,dialog0331,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt12,dialog0332,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt12,dialog0333,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt12,dialog0334,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt12,dialog0335,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt12,dialog0336,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt12,dialog0337,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt12,dialog0338,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt12,dialog0339,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt12,dialog0340,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt12,dialog0341,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли расстояние Евклида между (1,2) и (3,4).",prompt12,dialog0342,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"В примере с погодой, вычисли F(да) для теста.",prompt12,dialog0343,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"Вычисли P(да | пасмурно, холодно, влажно, да).",prompt12,dialog0344,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,"В спам-примере, вычисли P(win|спам) с Laplace.",prompt12,dialog0345,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое autograd?,prompt12,dialog0346,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое TensorFlow?,prompt12,dialog0347,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Keras?,prompt12,dialog0348,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое over-fitting?,prompt12,dialog0349,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое SGD?,prompt12,dialog0350,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Momentum в оптимизации?,prompt12,dialog0351,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое Adam?,prompt12,dialog0352,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое learning rate?,prompt12,dialog0353,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое метод Ньютона?,prompt12,dialog0354,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,Что такое RMSProp?,prompt12,dialog0355,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли шаг в SGD для L(w)=w^2, w=3, η=0.1.",prompt12,dialog0356,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли v_t в Momentum: γ=0.9, v_{t-1}=1, ∇L=2, η=0.1.",prompt12,dialog0357,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"В Adagrad, G_{t-1,ii}=4, g_t=2, η=0.1, ε=1e-8.",prompt12,dialog0358,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"Вычисли learning rate decay: η0=0.1, t=5, T=10, linear.",prompt12,dialog0359,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,3. Инструменты обучения НС,"В Nesterov, вычисли ∇ в ω - γ v_{t-1}: γ=0.9, v=1, ∇=2.",prompt12,dialog0360,46.8,45.3,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое метод k-ближайших соседей?,prompt15,dialog0421,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как выбрать количество соседей k в k-NN?,prompt15,dialog0422,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое евклидова метрика?,prompt15,dialog0423,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,В чем суть наивного байесовского классификатора?,prompt15,dialog0424,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как работает сглаживание по Лапласу?,prompt15,dialog0425,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое манхэттенское расстояние?,prompt15,dialog0426,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как вычислить вероятность класса в Naive Bayes?,prompt15,dialog0427,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Что такое расстояние Чебышёва?,prompt15,dialog0428,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Как классифицировать письмо как спам в Naive Bayes?,prompt15,dialog0429,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,В чем разница между k-NN и взвешенным k-NN?,prompt15,dialog0430,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
gemma3,4.3B,1_Классификаторы_KNN_и_наивный_байес,Вычисли вероятность спама для слова 'приз' из примера.,prompt15,dialog0431,43.6,44.4,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v1_english
